"organization_name","title_es","title_en","summary_es","summary_en","description_es","description_en","slug","primary_category","additional_categories","keywords_es","keywords_en","languages","service_methods","cost_type","eligibility_es","eligibility_en","required_documents_es","required_documents_en","application_steps_es","application_steps_en","hours_es","hours_en","accessibility_notes_es","accessibility_notes_en","service_area_es","service_area_en","phone","sms_phone","whatsapp_phone","email","website_url","address_line_1","address_line_2","city","state","postal_code","county","latitude","longitude","source_url","is_featured","is_emergency","last_verified_at","verification_notes"
"Mueller Affordable Homes","Casas Asquesibles de Mueller","Mueller Affordable Homes","El programa de compra de viviendas y complejos de apartamentos participantes reservan una cierta cantidad de sus unidades para la compra al 60 % del ingreso familiar mediano o menos. Los programas certifican los ingresos del hogar anualmente. Si quiere saber más acerca del programa de compra de…","Home-buying program and participating apartment communities set aside a certain number of their units for purchase at 60% AMI and below. The programs certify household income annually. If you want to learn more about the home-buying program, you can attend one of their virtual information sessions.…","El programa de compra de viviendas y complejos de apartamentos participantes reservan una cierta cantidad de sus unidades para la compra al 60 % del ingreso familiar mediano o menos. Los programas certifican los ingresos del hogar anualmente. Si quiere saber más acerca del programa de compra de viviendas, puede asistir a una de sus sesiones virtuales informativas. Regístrate y asiste en su sitio web.https://muelleraustin.com/affordable-homes/ Dirección: 4550 Mueller Blvd. Austin, Texas 78723 Teléfono: (512) 703-9202","Home-buying program and participating apartment communities set aside a certain number of their units for purchase at 60% AMI and below. The programs certify household income annually. If you want to learn more about the home-buying program, you can attend one of their virtual information sessions. Attend meeting (sign up on website) to learn more about program https://muelleraustin.com/affordable-homes/ Address: 4550 Mueller Blvd. Austin, Texas 78723 Phone: (512) 703-9202","mueller-affordable-homes-mueller-affordable-homes","vivienda","","Casas Asquesibles de Mueller|Mueller Affordable Homes","Mueller Affordable Homes|Mueller Affordable Homes","es|en","in_person|phone|online","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin, Condado de Travis","Austin, Travis County","512-703-9202","","","","https://muelleraustin.com/affordable-homes","4550 Mueller Blvd.","","Austin","TX","78723","Travis","","","https://muelleraustin.com/affordable-homes","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"St. George’s Senior Housing","St. George’s Court Apartments","St. George’s Senior Housing","Comunidad de apartamentos para personas con discapacidades y/o edad avanzada. Consultar disponibilidad de unidades y solicitúd en la web: https://www.stgeorgescourt.org/# Teléfono: (512) 459-8285 | Horario: lunes- viernes de 8:30 a.m.- 5:30 p.m.","Apartment community for the elderly and/or disabled. Check availability of units and find application on website: https://www.stgeorgescourt.org/ Phone: (512) 459-8285 | Hours: Monday- Friday 8:30 AM- 5:30 PM","Comunidad de apartamentos para personas con discapacidades y/o edad avanzada. Consultar disponibilidad de unidades y solicitúd en la web: https://www.stgeorgescourt.org/# Teléfono: (512) 459-8285 | Horario: lunes- viernes de 8:30 a.m.- 5:30 p.m.","Apartment community for the elderly and/or disabled. Check availability of units and find application on website: https://www.stgeorgescourt.org/ Phone: (512) 459-8285 | Hours: Monday- Friday 8:30 AM- 5:30 PM","st-george-s-senior-housing-st-george-s-senior-housing","vivienda","","St. George’s Court Apartments|St. George’s Senior Housing","St. George’s Senior Housing|St. George’s Senior Housing","es|en","phone|online","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","Teléfono: (512) 459-8285 | Horario: lunes- viernes de 8:30 a.m.- 5:30 p.m.","Phone: (512) 459-8285 | Hours: Monday- Friday 8:30 AM- 5:30 PM","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","512-459-8285","","","","https://www.stgeorgescourt.org/","","","","TX","","","","","https://www.stgeorgescourt.org/","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"Austin Resource Center for the Homeless (ARCH)","Austin Resource Center for the Homeless (ARCH)","Austin Resource Center for the Homeless (ARCH)","Refugio para hombres ubicado en el centro de Austin, administrado por Urban Alchemy. Ofrece refugio de emergencia, servicios básicos y conexiones a viviendas para 130 hombres. La remisión al refugio se mantiene mediante un sistema de lista de espera supervisado por the Homeless Strategy Office. Las…","Men’s shelter located in downtown Austin, managed by Urban Alchemy. It offers emergency shelter, basic services and connections to housing for 130 men. Referral to the ARCH shelter is managed through a waitlist system overseen by the Homeless Strategy Office. Individuals who need shelter must call…","Refugio para hombres ubicado en el centro de Austin, administrado por Urban Alchemy. Ofrece refugio de emergencia, servicios básicos y conexiones a viviendas para 130 hombres. La remisión al refugio se mantiene mediante un sistema de lista de espera supervisado por the Homeless Strategy Office. Las personas que necesitan refugio deben llamar al Sunrise Homeless Navigation Center al (512) 522-1097 de lunes a viernes de 8:00 a.m.- 8:00 p.m. Dirección: 500 E 7th Street, Austin, TX 78701 Teléfono: (512) 881-8951","Men’s shelter located in downtown Austin, managed by Urban Alchemy. It offers emergency shelter, basic services and connections to housing for 130 men. Referral to the ARCH shelter is managed through a waitlist system overseen by the Homeless Strategy Office. Individuals who need shelter must call the Sunrise Homeless Navigation Center at (512) 522-1097 Monday- Friday from 8:00 AM- 8:00 PM. Physical Address: 500 E 7th Street, Austin, TX 78701 Phone: (512) 305-4100","austin-resource-center-for-the-homeless-arch-austin-resource-center-for-the-homeless-arch","vivienda","","Austin Resource Center for the Homeless (ARCH)|Austin Resource Center for the Homeless (ARCH)","Austin Resource Center for the Homeless (ARCH)|Austin Resource Center for the Homeless (ARCH)","es|en","in_person|phone","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","Refugio para hombres ubicado en el centro de Austin, administrado por Urban Alchemy. Ofrece refugio de emergencia, servicios básicos y conexiones a viviendas para 130 hombres. La remisión al refugio se mantiene mediante un sistema de lista de espera supervisado por the Homeless Strategy Office. Las personas que necesitan refugio deben llamar al Sunrise Homeless Navigation Center al (512) 522-1097 de lunes a viernes de 8:00 a.m.- 8:00 p.m.","Men’s shelter located in downtown Austin, managed by Urban Alchemy. It offers emergency shelter, basic services and connections to housing for 130 men. Referral to the ARCH shelter is managed through a waitlist system overseen by the Homeless Strategy Office. Individuals who need shelter must call the Sunrise Homeless Navigation Center at (512) 522-1097 Monday- Friday from 8:00 AM- 8:00 PM.","","","Austin, Condado de Travis","Austin, Travis County","512-522-1097","","","","","500 E 7th Street","","Austin","TX","78701","Travis","","","","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"Casa Marianella","Casa Marianella","Casa Marianella","Casa Marianella es un albergue de emergencia para inmigrantes, refugiados y personas buscando asilo que han llegado recientemente al país. Posada Esperanza es el refugio familiar de Casa Marianella. Son un programa de vivienda de transición de servicio completo para madres inmigrantes y sus hijos…","Casa Marianella is an emergency homeless shelter that serves recently-arrived men and women immigrants, asylum seekers, and asylees. Posada Esperanza is the family shelter of Casa Marianella. They are a full-service transitional housing program for immigrant mothers and their children, escaping…","Casa Marianella es un albergue de emergencia para inmigrantes, refugiados y personas buscando asilo que han llegado recientemente al país. Posada Esperanza es el refugio familiar de Casa Marianella. Son un programa de vivienda de transición de servicio completo para madres inmigrantes y sus hijos, que escapan de la violencia doméstica o cultural. Abrí Lumiere es un programa de Casa Marianella que brinda refugio y administración de casos para familias inmigrantes biparentales y familias con padres solteros. Teléfono: (512) 385-5571","Casa Marianella is an emergency homeless shelter that serves recently-arrived men and women immigrants, asylum seekers, and asylees. Posada Esperanza is the family shelter of Casa Marianella. They are a full-service transitional housing program for immigrant mothers and their children, escaping domestic or cultural violence. Abri Lumiere is a program of Casa Marianella that provides shelter and case management for immigrant two-parent families and families with single dads. Phone: (512) 385-5571","casa-marianella-casa-marianella","vivienda","","Casa Marianella|Casa Marianella","Casa Marianella|Casa Marianella","es|en","phone","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","512-385-5571","","","","","","","","TX","","","","","","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"City of Austin","Albergue para clima frío","Cold Weather Shelter","Llame a la Cold Weather Hotline (512) 305-ICEE (4233). Estos refugios se abren cuando la temperatura baja a: *32 grados o menos durante la noche *35 grados, con lluvia/mojado *35 grados, con una sensación térmica de 32 o menos. Para conocer el estado de los albergues llame al (512) 972-5055","Please call the Cold Weather Hotline (512) 305-ICEE (4233). These shelters are opened when: *32 degrees or colder overnight *35 degrees, with rain/wet *35 degrees, with wind chill of 32 or colder. To find the status of shelters, call (512) 972-5055.","Llame a la Cold Weather Hotline (512) 305-ICEE (4233). Estos refugios se abren cuando la temperatura baja a: *32 grados o menos durante la noche *35 grados, con lluvia/mojado *35 grados, con una sensación térmica de 32 o menos. Para conocer el estado de los albergues llame al (512) 972-5055","Please call the Cold Weather Hotline (512) 305-ICEE (4233). These shelters are opened when: *32 degrees or colder overnight *35 degrees, with rain/wet *35 degrees, with wind chill of 32 or colder. To find the status of shelters, call (512) 972-5055.","city-of-austin-cold-weather-shelter","vivienda","","Albergue para clima frío|City of Austin","Cold Weather Shelter|City of Austin","es|en","phone","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","512-305-4233","","","","","","","","TX","","","","","","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"Downtown Austin Community Court (DACC)","Downtown Austin Community Court (DACC)","Downtown Austin Community Court (DACC)","Servicios intensivos de administración de casos y otros servicios voluntarios para personas sin hogar. No es necesario hacer citas para recibir servicios. Dirección: 505 Barton Springs Road, primer piso Teléfono: (512) 974-4879 | Horario: lunes- viernes de 8:00 a.m.- 5:00 p.m.","Intensive Case Management and voluntary walk-in services are available for individuals experiencing homelessness. Appointments are not necessary to access walk-in services. Address: 505 Barton Springs Road, First floor Phonel: (512) 974-4879 Hours: Monday- Friday from 8:00 AM- 5:00 PM","Servicios intensivos de administración de casos y otros servicios voluntarios para personas sin hogar. No es necesario hacer citas para recibir servicios. Dirección: 505 Barton Springs Road, primer piso Teléfono: (512) 974-4879 | Horario: lunes- viernes de 8:00 a.m.- 5:00 p.m.","Intensive Case Management and voluntary walk-in services are available for individuals experiencing homelessness. Appointments are not necessary to access walk-in services. Address: 505 Barton Springs Road, First floor Phonel: (512) 974-4879 Hours: Monday- Friday from 8:00 AM- 5:00 PM","downtown-austin-community-court-dacc-downtown-austin-community-court-dacc","vivienda","","Downtown Austin Community Court (DACC)|Downtown Austin Community Court (DACC)","Downtown Austin Community Court (DACC)|Downtown Austin Community Court (DACC)","es|en","phone","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","Teléfono: (512) 974-4879 | Horario: lunes- viernes de 8:00 a.m.- 5:00 p.m.","Phonel: (512) 974-4879 Hours: Monday- Friday from 8:00 AM- 5:00 PM","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","512-974-4879","","","","","","","","TX","","","","","","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"Lifeworks (youth only)","Lifeworks (solamente para jóvenes)","Lifeworks (youth only)","Youth Resource Center (YRC) – 835 N Pleasant Valley Road. Servicios sin cita previa están disponibles para personas menores de 26 años que se encuentran sin hogar. Los servicios incluyen comida y agua, artículos de higiene, búsqueda de alojamiento, material de campamento, ayuda con documentos de…","Youth Resource Center (YRC) – 835 N Pleasant Valley Road. Walk-up services are available for those who are 26 and younger experiencing homelessness. Services include food and water, hygiene items, housing navigation, camping gear, help with identification documents, a mailing address, program…","Youth Resource Center (YRC) – 835 N Pleasant Valley Road. Servicios sin cita previa están disponibles para personas menores de 26 años que se encuentran sin hogar. Los servicios incluyen comida y agua, artículos de higiene, búsqueda de alojamiento, material de campamento, ayuda con documentos de identificación, una dirección postal, referencias a programas y más. YRC está abierto de lunes a jueves de 12:00 p.m.- 4:00 p.m. Teléfono: (512) 735-2400","Youth Resource Center (YRC) – 835 N Pleasant Valley Road. Walk-up services are available for those who are 26 and younger experiencing homelessness. Services include food and water, hygiene items, housing navigation, camping gear, help with identification documents, a mailing address, program referrals, and more. YRC is open Monday- Thursday from 12:00- 4:00 PM Website: https://www.lifeworksaustin.org/ Phone: 512-735-2400 for housing-related issues","lifeworks-youth-only-lifeworks-youth-only","vivienda","","Lifeworks (solamente para jóvenes)|Lifeworks (youth only)","Lifeworks (youth only)|Lifeworks (youth only)","es|en","phone|online","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","Youth Resource Center (YRC) – 835 N Pleasant Valley Road. Servicios sin cita previa están disponibles para personas menores de 26 años que se encuentran sin hogar. Los servicios incluyen comida y agua, artículos de higiene, búsqueda de alojamiento, material de campamento, ayuda con documentos de identificación, una dirección postal, referencias a programas y más. YRC está abierto de lunes a jueves de 12:00 p.m.- 4:00 p.m.","Youth Resource Center (YRC) – 835 N Pleasant Valley Road. Walk-up services are available for those who are 26 and younger experiencing homelessness. Services include food and water, hygiene items, housing navigation, camping gear, help with identification documents, a mailing address, program referrals, and more. YRC is open Monday- Thursday from 12:00- 4:00 PM","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","512-735-2400","","","","https://www.lifeworksaustin.org/","","","","TX","","","","","https://www.lifeworksaustin.org/","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"Safe Alliance","La Alianza SAFE","Safe Alliance","Refugio de emergencia para quienes huyen de la violencia doméstica y sexual, ya sean familias o individuos, y disponible para personas de todas las identidades de género. Ayuda legal y educativa se ofrecen en el albergue. https://www.safeaustin.org/es/ Llame al (512) 267-7233 (Línea de 24 horas)…","Emergency shelter for those fleeing domestic and sexual violence, whether families or individuals, and available to people of all gender identities. Services provided, such as legal and educational, once in shelter. www.safeaustin.org Call: (512) 267-7233 (24-hour hotline), Text: (737) 888-7233","Refugio de emergencia para quienes huyen de la violencia doméstica y sexual, ya sean familias o individuos, y disponible para personas de todas las identidades de género. Ayuda legal y educativa se ofrecen en el albergue. https://www.safeaustin.org/es/ Llame al (512) 267-7233 (Línea de 24 horas); Texto: (737) 888-7233","Emergency shelter for those fleeing domestic and sexual violence, whether families or individuals, and available to people of all gender identities. Services provided, such as legal and educational, once in shelter. www.safeaustin.org Call: (512) 267-7233 (24-hour hotline), Text: (737) 888-7233","safe-alliance-safe-alliance","vivienda","","La Alianza SAFE|Safe Alliance","Safe Alliance|Safe Alliance","es|en","phone|online","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","Llamada: (512) 267-7233 (línea directa las 24 horas), Texto: (737) 888-7233","Call: (512) 267-7233 (24-hour hotline), Text: (737) 888-7233","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","512-267-7233","","","","http://www.safeaustin.org/","","","","TX","","","","","http://www.safeaustin.org/","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"Sunrise Homeless Navigation Center","Sunrise Homeless Navigation Center","Sunrise Homeless Navigation Center","The Sunrise Hub centro de día brinda servicios que incluyen alimentos (para humanos y mascotas), acceso/apoyo a tecnología, asistencia financiera para mudanzas, duchas y productos de higiene. Además, hay otros servicios que solo están disponibles en ciertos días de la semana, consulta el sitio web…","The Sunrise Hub day center provides services including food (human and pet), technology access/support, financial assistance for moves, showers and hygiene products. Additionally, there are other services only available on certain weekdays, check the website for the schedule. Lines start forming at…","The Sunrise Hub centro de día brinda servicios que incluyen alimentos (para humanos y mascotas), acceso/apoyo a tecnología, asistencia financiera para mudanzas, duchas y productos de higiene. Además, hay otros servicios que solo están disponibles en ciertos días de la semana, consulta el sitio web para conocer los horarios. Las filas comienzan a formarse a las 8:00 a.m. https://sunrisenavigationcenter.org/get-help Dirección: 4430 Manchaca Road Teléfono: (512) 522-1097 | Horario: lunes- viernes, 9:00 a.m.- 1:00 p.m.","The Sunrise Hub day center provides services including food (human and pet), technology access/support, financial assistance for moves, showers and hygiene products. Additionally, there are other services only available on certain weekdays, check the website for the schedule. Lines start forming at 8:00 AM. https://sunrisenavigationcenter.org/get-help Address: 4430 Manchaca Road Phone: (512) 522-1097 | Hours: Monday- Friday, 9:00 AM to 1:00 PM","sunrise-homeless-navigation-center-sunrise-homeless-navigation-center","vivienda","","Sunrise Homeless Navigation Center|Sunrise Homeless Navigation Center","Sunrise Homeless Navigation Center|Sunrise Homeless Navigation Center","es|en","phone|online","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","Teléfono: (512) 522-1097 | Horario: lunes- viernes, 9:00 a.m.- 1:00 p.m.","Phone: (512) 522-1097 | Hours: Monday- Friday, 9:00 AM to 1:00 PM","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","512-522-1097","","","","https://sunrisenavigationcenter.org/get-help","","","","TX","","","","","https://sunrisenavigationcenter.org/get-help","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"The Salvation Army - Shelter for Women and Children","The Salvation Army - Austin Shelter for Women and Children","The Salvation Army - Shelter for Women and Children","Refugio para mujeres y niños/as. En el lugar se brindan administración de casos, servicios rápidos de realojamiento, asistencia laboral, un laboratorio de aprendizaje con computadoras, cuidado de niños y terapia infantil/familiar. | Dirección: 4523 Tannehill Lane, Edif. 3 | Teléfono: (512) 933-0600","Case management, rapid rehousing services, employment assistance, a computer learning lab, childcare, and child/family therapy are provided on-site. | 4523 Tannehill Lane. Bldg 3 | Phone: (512) 933-0600","Refugio para mujeres y niños/as. En el lugar se brindan administración de casos, servicios rápidos de realojamiento, asistencia laboral, un laboratorio de aprendizaje con computadoras, cuidado de niños y terapia infantil/familiar. | Dirección: 4523 Tannehill Lane, Edif. 3 | Teléfono: (512) 933-0600","Case management, rapid rehousing services, employment assistance, a computer learning lab, childcare, and child/family therapy are provided on-site. | 4523 Tannehill Lane. Bldg 3 | Phone: (512) 933-0600","the-salvation-army-shelter-for-women-and-children-the-salvation-army-shelter-for-women-and-children","vivienda","","The Salvation Army - Austin Shelter for Women and Children|The Salvation Army - Shelter for Women and Children","The Salvation Army - Shelter for Women and Children|The Salvation Army - Shelter for Women and Children","es|en","phone","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","512-933-0600","","","","","","","","TX","","","","","","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"The Salvation Army - Rathgeber Center for Families","The Salvation Army - Rathgeber Center for Families","The Salvation Army - Rathgeber Center for Families","Refugio para familias. En el lugar se brindan administración de casos, servicios rápidos de realojamiento, asistencia laboral, un laboratorio de aprendizaje con computadoras, cuidado de niños y terapia infantil/familiar. | Dirección: 4523 Tannehill Lane, Edif. 1 | Teléfono: (737) 256-6926","Case management, rapid rehousing services, employment assistance, a computer learning lab, childcare, and child/family therapy are provided on-site. | 4613 Tannehill Ln Bldg 1, Austin, TX 78721 | Phone: (737) 256-6926","Refugio para familias. En el lugar se brindan administración de casos, servicios rápidos de realojamiento, asistencia laboral, un laboratorio de aprendizaje con computadoras, cuidado de niños y terapia infantil/familiar. | Dirección: 4523 Tannehill Lane, Edif. 1 | Teléfono: (737) 256-6926","Case management, rapid rehousing services, employment assistance, a computer learning lab, childcare, and child/family therapy are provided on-site. | 4613 Tannehill Ln Bldg 1, Austin, TX 78721 | Phone: (737) 256-6926","the-salvation-army-rathgeber-center-for-families-the-salvation-army-rathgeber-center-for-families","vivienda","","The Salvation Army - Rathgeber Center for Families|The Salvation Army - Rathgeber Center for Families","The Salvation Army - Rathgeber Center for Families|The Salvation Army - Rathgeber Center for Families","es|en","in_person|phone","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin, Condado de Travis","Austin, Travis County","737-256-6926","","","","","4613 Tannehill Ln Bldg 1","","Austin","TX","78721","Travis","","","","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"City of Austin","Centros de calentamiento","Warming Centers","Todas las instalaciones de parques y bibliotecas pueden servir como centro de calentamiento durante el horario normal de funcionamiento. Se permiten animales de servicio en las instalaciones de la ciudad. Consulta el horario de atención antes de llegar. Esté atento a las noticias locales para…","All Parks and Library facilities can serve as a Warming Center during normal operating hours. Service animals are permitted in City facilities. Check hours of operation before arriving. Please monitor local news for up-to-date weather information and visit ReadyCentralTexas.org on how to be prepared…","Todas las instalaciones de parques y bibliotecas pueden servir como centro de calentamiento durante el horario normal de funcionamiento. Se permiten animales de servicio en las instalaciones de la ciudad. Consulta el horario de atención antes de llegar. Esté atento a las noticias locales para obtener información meteorológica actualizada y visite https://www.austintexas.gov/readycentraltexas para saber cómo prepararse para el clima invernal.","All Parks and Library facilities can serve as a Warming Center during normal operating hours. Service animals are permitted in City facilities. Check hours of operation before arriving. Please monitor local news for up-to-date weather information and visit ReadyCentralTexas.org on how to be prepared for winter weather.","city-of-austin-warming-centers","vivienda","","Centros de calentamiento|City of Austin","Warming Centers|City of Austin","es|en","online","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","Todas las instalaciones de parques y bibliotecas pueden servir como centro de calentamiento durante el horario normal de funcionamiento. Se permiten animales de servicio en las instalaciones de la ciudad. Consulta el horario de atención antes de llegar. Esté atento a las noticias locales para obtener información meteorológica actualizada y visite ReadyCentralTexas.org para saber cómo prepararse para el clima invernal.","All Parks and Library facilities can serve as a Warming Center during normal operating hours. Service animals are permitted in City facilities. Check hours of operation before arriving. Please monitor local news for up-to-date weather information and visit ReadyCentralTexas.org on how to be prepared for winter weather.","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","","","","","http://readycentraltexas.org/","","","","TX","","","","","http://readycentraltexas.org/","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"ATX Free Fridge Project","ATX Free Fridge Project","ATX Free Fridge Project","Refrigeradoras comunitarias abastecidas con alimentos, abiertas al público sin coste alguno. Encuentre más información en su sitio web: https://www.atxfreefridge.com/ o en Instagram: https://www.instagram.com/atxfreefridge/. Actualmente en 7 ubicaciones: Redbud (refrigerador SIN CONGELADOR y…","Community fridges stocked with food, open to the public at no cost. Find more information on their website: https://www.atxfreefridge.com/ or on Instagram: https://www.instagram.com/atxfreefridge/ Currently at 7 locations: Redbud (Fridge with NO FREEZER & pantry) - 2027 Anchor Ln. 2nd Street (Fridge…","Refrigeradoras comunitarias abastecidas con alimentos, abiertas al público sin coste alguno. Encuentre más información en su sitio web: https://www.atxfreefridge.com/ o en Instagram: https://www.instagram.com/atxfreefridge/. Actualmente en 7 ubicaciones: Redbud (refrigerador SIN CONGELADOR y despensa) - 2027 Anchor Ln 2nd Street (refrigerador SIN CONGELADOR y despensa) - 1710 E. 2nd Street Dittmar (refrigerador SIN CONGELADOR y despensa) - 618 W. Dittmar Rd. Dove Springs (refrigerador con congelador y despensa) - 6708 Ripple Run Rd. Nixta Taqueria (refrigerador SIN CONGELADOR y despensa) - 2512 E 12th st. Brentwood (refrigerador SIN CONGELADOR y despensa) - 1601 W Koenig Ln West Campus (refrigerador SIN CONGELADOR) - 2000 Pearl St.","Community fridges stocked with food, open to the public at no cost. Find more information on their website: https://www.atxfreefridge.com/ or on Instagram: https://www.instagram.com/atxfreefridge/ Currently at 7 locations: Redbud (Fridge with NO FREEZER & pantry) - 2027 Anchor Ln. 2nd Street (Fridge with NO FREEZER & pantry) - 1710 E. 2nd Street Dittmar (Fridge with NO FREEZER & pantry) - 618 W. Dittmar Rd. Dove Springs (Fridge with freezer & pantry) - 6708 Ripple Run Rd. Nixta Taqueria (Fridge with NO FREEZER & pantry) - 2512 E 12th St. Brentwood (Fridge with NO FREEZER & pantry) - 1601 W Koenig Ln West Campus (Fridge with NO FREEZER & pantry) - 2000 Pearl St.","atx-free-fridge-project-atx-free-fridge-project","comida","","ATX Free Fridge Project|ATX Free Fridge Project","ATX Free Fridge Project|ATX Free Fridge Project","es|en","online","free","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin y comunidades cercanas del Centro de Texas","Austin and surrounding Central Texas communities","","","","","https://www.atxfreefridge.com/","","","","TX","","","","","https://www.atxfreefridge.com/","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
"Angel House/ Austin Baptist Chapel","Angel House/ Austin Baptist Chapel","Angel House/ Austin Baptist Chapel","908 E Cesar Chavez St, Austin, TX 78702. Desayuno en bolsas todos los días de 9:30- 10:00 a.m. Almuerzo en bolsas todos los días de 11:00 a.m.- 12:30 p.m. Duchas también disponibles. www.austinbaptistchapel.com/ Teléfono: (512) 643-2327","908 E Cesar Chavez St, Austin, TX 78702. Sack breakfast 9:30- 10:00 AM. Sack lunches 11:00 AM- 12:30 PM. Showers are also available. www.austinbaptistchapel.com/ Phone: (512) 643-2327","908 E Cesar Chavez St, Austin, TX 78702. Desayuno en bolsas todos los días de 9:30- 10:00 a.m. Almuerzo en bolsas todos los días de 11:00 a.m.- 12:30 p.m. Duchas también disponibles. www.austinbaptistchapel.com/ Teléfono: (512) 643-2327","908 E Cesar Chavez St, Austin, TX 78702. Sack breakfast 9:30- 10:00 AM. Sack lunches 11:00 AM- 12:30 PM. Showers are also available. www.austinbaptistchapel.com/ Phone: (512) 643-2327","angel-house-austin-baptist-chapel-angel-house-austin-baptist-chapel","comida","","Angel House/ Austin Baptist Chapel|Angel House/ Austin Baptist Chapel","Angel House/ Austin Baptist Chapel|Angel House/ Austin Baptist Chapel","es|en","in_person|phone|online","unknown","","","","","Comunícate con la organización para confirmar disponibilidad, requisitos y cómo solicitar el servicio.","Contact the organization to confirm availability, requirements, and how to request the service.","","","","","Austin, Condado de Travis","Austin, Travis County","512-643-2327","","","","http://www.austinbaptistchapel.com/","908 E Cesar Chavez St","","Austin","TX","78702","Travis","","","http://www.austinbaptistchapel.com/","false","false","","Consolidado de las guías pública EN/ES de Eviction Solidarity Network el 2026-08-10. Revisar los datos y la fuente oficial antes de publicar."
